day,infected_population,recovered_population,city_id,data_role
31,174.8278221380563,1245.9003414275696,city2,evaluation_only
32,169.92115297791383,1274.7616192187472,city2,evaluation_only
33,169.41881221173438,1301.8897794611103,city2,evaluation_only
34,171.58173383724127,1327.7495867009038,city2,evaluation_only
35,174.61258497630718,1347.3843919938292,city2,evaluation_only
36,180.29032807569712,1367.043285507524,city2,evaluation_only
37,171.6595621895723,1392.810974442543,city2,evaluation_only
38,174.61795629678403,1409.8668526178672,city2,evaluation_only
39,178.33509976591,1435.2563056023873,city2,evaluation_only
40,164.80232561913363,1462.4286374200578,city2,evaluation_only
41,161.37809007629644,1479.407341989601,city2,evaluation_only
42,156.94740145605607,1502.0162616392984,city2,evaluation_only
43,160.6171385920643,1525.2132962603932,city2,evaluation_only
44,147.2062943406511,1550.0424365360625,city2,evaluation_only
45,147.59453993793042,1568.0999502891154,city2,evaluation_only
46,145.1133102683709,1587.6730652403294,city2,evaluation_only
47,131.66706174177278,1613.2684557415369,city2,evaluation_only
48,128.1665220827378,1631.651669675473,city2,evaluation_only
49,121.98630230992033,1649.1920408322242,city2,evaluation_only
50,118.16741925484524,1666.9028700366657,city2,evaluation_only
51,109.59989332286334,1684.582811424438,city2,evaluation_only
52,125.46460282106911,1696.6238067994996,city2,evaluation_only
53,118.40972461220802,1713.3950218247978,city2,evaluation_only
54,111.730162585407,1736.4706168323796,city2,evaluation_only
55,114.46099165061287,1746.8499358224574,city2,evaluation_only
56,109.23524284655755,1766.8569663097421,city2,evaluation_only
57,100.01628065356465,1782.314563100535,city2,evaluation_only
58,99.92600632426722,1795.963622359177,city2,evaluation_only
59,93.79825447473326,1812.4731972180687,city2,evaluation_only
60,90.33890086333078,1826.5041598616754,city2,evaluation_only
