day,infected_population,recovered_population,city_id,data_role
31,570.7572186787132,1992.6944346059454,city6,evaluation_only
32,562.6559730843101,2080.9946119988576,city6,evaluation_only
33,564.9441952956045,2158.271803491873,city6,evaluation_only
34,559.0850613198721,2234.4077178589873,city6,evaluation_only
35,551.1337893982998,2315.1954321959356,city6,evaluation_only
36,531.9156821300519,2394.949575349695,city6,evaluation_only
37,520.1883770196484,2458.9242834925744,city6,evaluation_only
38,516.9781539320677,2528.2707774892474,city6,evaluation_only
39,506.377068683547,2603.3390620202217,city6,evaluation_only
40,487.54761846060126,2682.4154134807254,city6,evaluation_only
41,481.494679967328,2744.3428378329527,city6,evaluation_only
42,477.4506160189814,2810.548724690475,city6,evaluation_only
43,477.57867059620173,2858.745914387524,city6,evaluation_only
44,469.7525537816604,2921.1479630302447,city6,evaluation_only
45,458.6911991927394,2978.763103230879,city6,evaluation_only
46,431.9207008876294,3050.499809086039,city6,evaluation_only
47,416.1410186098262,3114.163514568034,city6,evaluation_only
48,431.39307050701234,3155.9311499367136,city6,evaluation_only
49,422.28423494102,3213.3415969946896,city6,evaluation_only
50,397.90699134324495,3272.828713004369,city6,evaluation_only
51,398.42395392391546,3319.937204946145,city6,evaluation_only
52,385.9127592590626,3370.1051473506445,city6,evaluation_only
53,371.83201931709675,3419.249237011575,city6,evaluation_only
54,366.5108336141223,3467.5877335812447,city6,evaluation_only
55,366.8366124040534,3512.4532052469654,city6,evaluation_only
56,356.5891467150507,3561.046126820727,city6,evaluation_only
57,346.3211106274944,3603.7583051288707,city6,evaluation_only
58,328.1589610090055,3657.860639716371,city6,evaluation_only
59,316.7315480651973,3706.997894901083,city6,evaluation_only
60,306.66375196731195,3749.603317676472,city6,evaluation_only
