day,infected_population,recovered_population,city_id,data_role
31,309.1545278427804,1587.52953030276,city5,evaluation_only
32,325.1992359947933,1626.8674114260368,city5,evaluation_only
33,314.60452342014503,1681.927801173108,city5,evaluation_only
34,319.2354592733711,1711.519549387444,city5,evaluation_only
35,306.922047251827,1764.9966181137997,city5,evaluation_only
36,307.72326233101245,1801.4730205061323,city5,evaluation_only
37,316.26824996070985,1838.5727977006484,city5,evaluation_only
38,316.7868755132684,1876.4546050411882,city5,evaluation_only
39,310.8241332783492,1917.3712848041496,city5,evaluation_only
40,305.8154206638163,1959.3085217212356,city5,evaluation_only
41,293.6757601907437,1998.6079440447397,city5,evaluation_only
42,268.12684949834687,2050.0048495839887,city5,evaluation_only
43,271.5126042634131,2076.8300883893294,city5,evaluation_only
44,268.20769516604855,2111.2157931720844,city5,evaluation_only
45,260.97966334907244,2147.9355311641607,city5,evaluation_only
46,263.13863379671665,2180.9730943055306,city5,evaluation_only
47,257.9086860674566,2213.3791035882105,city5,evaluation_only
48,249.48540053625035,2250.4206248969017,city5,evaluation_only
49,238.82903772064205,2280.6005883883913,city5,evaluation_only
50,230.96785026704515,2313.8598921595003,city5,evaluation_only
51,225.99058832319443,2348.706126806641,city5,evaluation_only
52,210.0403940314118,2380.2667198382946,city5,evaluation_only
53,215.71677473165852,2405.5455639047505,city5,evaluation_only
54,203.5016363186194,2436.739825502951,city5,evaluation_only
55,202.2113506633422,2462.0713430486635,city5,evaluation_only
56,182.53820063607859,2496.546066518932,city5,evaluation_only
57,187.17904411961985,2512.8265857715087,city5,evaluation_only
58,171.5975686239953,2544.0111626906078,city5,evaluation_only
59,171.46773596906877,2563.045047979667,city5,evaluation_only
60,169.0026699296562,2586.07125014445,city5,evaluation_only
