day,infected_population,recovered_population,city_id,data_role
31,357.78240539971233,1597.9430483788803,city4,evaluation_only
32,368.5656449721052,1644.1408215848612,city4,evaluation_only
33,381.7846388224823,1693.560939092045,city4,evaluation_only
34,376.9516405103321,1757.6904002992262,city4,evaluation_only
35,382.13766452449835,1804.1915548636605,city4,evaluation_only
36,382.50838135588606,1851.511860491963,city4,evaluation_only
37,374.8491237859888,1903.5429679869967,city4,evaluation_only
38,372.8716341087242,1949.9327674352705,city4,evaluation_only
39,339.9934843638405,2017.9839658881338,city4,evaluation_only
40,344.0455748886684,2059.1798284757715,city4,evaluation_only
41,331.5362342538512,2110.808775034416,city4,evaluation_only
42,342.67499068259525,2145.87995894896,city4,evaluation_only
43,341.47376946738416,2183.936828555209,city4,evaluation_only
44,317.9188869069035,2237.595221284357,city4,evaluation_only
45,310.9628531213979,2278.0264399226153,city4,evaluation_only
46,297.615050770463,2315.1464400596274,city4,evaluation_only
47,290.8035119877911,2348.147322245986,city4,evaluation_only
48,271.93952000476895,2395.8425718854733,city4,evaluation_only
49,259.10572352911566,2435.919874461435,city4,evaluation_only
50,259.54360531462277,2468.6906335835115,city4,evaluation_only
51,256.0312337089868,2494.978732597302,city4,evaluation_only
52,231.2724878854347,2537.181109702687,city4,evaluation_only
53,239.7448147349071,2564.0162711448165,city4,evaluation_only
54,230.08303721971413,2596.117916036922,city4,evaluation_only
55,216.8263976065578,2627.795559983927,city4,evaluation_only
56,213.91929758731038,2652.3541262466356,city4,evaluation_only
57,202.23780214012007,2687.263933764806,city4,evaluation_only
58,193.81276121280794,2719.789244160288,city4,evaluation_only
59,175.60389565658755,2747.7119183132904,city4,evaluation_only
60,170.53458519007336,2775.02140545532,city4,evaluation_only
