day,infected_population,recovered_population,city_id,data_role
31,251.6048237436874,467.8617348147749,city3,evaluation_only
32,257.85249100445634,506.26791094554005,city3,evaluation_only
33,275.24387417493597,545.554931264894,city3,evaluation_only
34,288.6986015571934,576.8102477243661,city3,evaluation_only
35,310.1772645713331,618.7191324348901,city3,evaluation_only
36,327.8214819012989,664.9396015539313,city3,evaluation_only
37,351.9101048315108,708.7054750641156,city3,evaluation_only
38,377.13648313015676,759.7792355504284,city3,evaluation_only
39,395.97485893698155,817.5161769731582,city3,evaluation_only
40,421.66858778068524,875.8831260826073,city3,evaluation_only
41,458.34977396169467,939.979652647559,city3,evaluation_only
42,504.22174841652475,1010.2185605540992,city3,evaluation_only
43,544.894149053108,1081.1949908083616,city3,evaluation_only
44,561.352516389522,1164.2492906075643,city3,evaluation_only
45,590.8163962025053,1234.632207308218,city3,evaluation_only
46,611.10163088246,1318.1151538130082,city3,evaluation_only
47,655.3199389136086,1410.2176938858931,city3,evaluation_only
48,697.1711300333328,1494.3492566366783,city3,evaluation_only
49,735.1912550234944,1587.1457407181495,city3,evaluation_only
50,767.7588844583022,1700.7822881453415,city3,evaluation_only
51,800.1597899691186,1813.8911348540444,city3,evaluation_only
52,825.0258383363886,1911.1141552629115,city3,evaluation_only
53,848.8608257989372,2027.6213904518866,city3,evaluation_only
54,883.6053444991982,2140.002436532119,city3,evaluation_only
55,904.6819460799513,2285.0834340882298,city3,evaluation_only
56,903.9809895262698,2439.283105455907,city3,evaluation_only
57,969.3685974695445,2566.5168568576278,city3,evaluation_only
58,1047.5257818381779,2683.1451454190446,city3,evaluation_only
59,1105.171591201899,2832.639607779898,city3,evaluation_only
60,1152.7016351592401,2971.136843359157,city3,evaluation_only
