day,infected_population,recovered_population,city_id,data_role
31,341.2081271461512,678.3369387439234,city5,evaluation_only
32,344.1315803086448,728.2431423550298,city5,evaluation_only
33,363.5736320028687,767.5331701217771,city5,evaluation_only
34,381.23423359691225,817.9496263171504,city5,evaluation_only
35,409.7027791977447,874.6136143283612,city5,evaluation_only
36,430.94057273318947,938.5133772839633,city5,evaluation_only
37,435.8884997441056,1003.9616264463335,city5,evaluation_only
38,447.65456152406335,1061.5475922462708,city5,evaluation_only
39,470.57491959233727,1124.5539367491938,city5,evaluation_only
40,519.8016564883358,1180.2041570170022,city5,evaluation_only
41,551.3050059153321,1257.5547916265866,city5,evaluation_only
42,564.9481365849281,1341.2083836178547,city5,evaluation_only
43,600.8796364844084,1428.4006301730935,city5,evaluation_only
44,626.7068885617243,1510.1569790007547,city5,evaluation_only
45,676.6521369040081,1591.5416463264828,city5,evaluation_only
46,717.3492928730902,1700.033285836188,city5,evaluation_only
47,736.7995983652247,1801.339336384317,city5,evaluation_only
48,793.8106299384452,1893.187118171829,city5,evaluation_only
49,821.0738922667856,2010.53456005853,city5,evaluation_only
50,885.4831363132765,2121.4985627250144,city5,evaluation_only
51,932.2044280268939,2264.536330019346,city5,evaluation_only
52,964.7985678698217,2409.5281857283985,city5,evaluation_only
53,1019.532650750968,2545.7784455370547,city5,evaluation_only
54,1065.742069605001,2693.6398096106127,city5,evaluation_only
55,1083.6793431205394,2864.2618913649667,city5,evaluation_only
56,1114.7063728920962,3036.344307769456,city5,evaluation_only
57,1173.6121704209997,3195.9584085795327,city5,evaluation_only
58,1232.6957856749384,3367.584045432988,city5,evaluation_only
59,1277.656208084175,3552.5588075941005,city5,evaluation_only
60,1353.4490573693602,3724.770575836408,city5,evaluation_only
