day,infected_population,recovered_population,city_id,data_role
31,988.7504932094234,2234.6062242859466,city9,evaluation_only
32,1023.7099177346679,2376.9787672331427,city9,evaluation_only
33,1080.0521487387762,2509.0823294910283,city9,evaluation_only
34,1126.2131773011922,2663.8071224818596,city9,evaluation_only
35,1184.1838032940548,2805.313275605065,city9,evaluation_only
36,1219.7764694348268,2988.012922372341,city9,evaluation_only
37,1272.5573229836448,3161.5547728297847,city9,evaluation_only
38,1336.234541406119,3353.1506400793855,city9,evaluation_only
39,1431.3879997845033,3513.9382636414366,city9,evaluation_only
40,1482.3736234087953,3738.6587829034966,city9,evaluation_only
41,1556.0877187582416,3938.7830650382803,city9,evaluation_only
42,1625.439849865152,4150.553295436158,city9,evaluation_only
43,1701.9649801277544,4387.561163987812,city9,evaluation_only
44,1709.1716924384434,4676.357089006029,city9,evaluation_only
45,1788.5523559069134,4916.5410448820485,city9,evaluation_only
46,1841.0756213306256,5191.036043752209,city9,evaluation_only
47,1943.8083001072782,5435.4037386874625,city9,evaluation_only
48,2071.0380165703614,5705.74654012677,city9,evaluation_only
49,2200.9088322962893,6012.483415039466,city9,evaluation_only
50,2288.4340830869364,6332.632609905465,city9,evaluation_only
51,2340.3859407054842,6669.787378951294,city9,evaluation_only
52,2424.875095031304,7017.8149902268715,city9,evaluation_only
53,2512.414913987048,7364.398824558851,city9,evaluation_only
54,2581.608947805994,7729.98642541122,city9,evaluation_only
55,2747.7804136701334,8085.0868888317455,city9,evaluation_only
56,2850.377092899682,8493.39898898403,city9,evaluation_only
57,2920.4134739224273,8895.345106976361,city9,evaluation_only
58,2965.3636684807666,9338.820828325543,city9,evaluation_only
59,3104.683468913245,9752.499639023861,city9,evaluation_only
60,3182.17903468192,10233.50931163751,city9,evaluation_only
