day,infected_population,recovered_population,city_id,data_role
1,27.624785131537234,8.766388271903253,city3,dellma_input
2,34.33922725252008,12.29708510997402,city3,dellma_input
3,35.16921968944447,18.914221321549704,city3,dellma_input
4,37.716483530324545,24.394409729658697,city3,dellma_input
5,43.50245096075251,27.99892354925455,city3,dellma_input
6,52.421169803289075,29.72373017211067,city3,dellma_input
7,56.30528552436816,39.531038622784486,city3,dellma_input
8,62.46322609444571,46.41063087797416,city3,dellma_input
9,64.46601110799683,51.7863379695159,city3,dellma_input
10,76.59473826791849,55.706648250143516,city3,dellma_input
11,73.00064578446958,69.7485033784438,city3,dellma_input
12,78.95518968086455,80.28178702227284,city3,dellma_input
13,87.98021605491323,91.28349408516027,city3,dellma_input
14,94.00697071308961,109.22900929531991,city3,dellma_input
15,98.39072735202006,121.53039036208443,city3,dellma_input
16,109.23983993835442,134.68200163388363,city3,dellma_input
17,112.68406436577776,146.21613209092305,city3,dellma_input
18,130.8301557322803,162.02066648250482,city3,dellma_input
19,126.77701677728983,184.7078230076762,city3,dellma_input
20,132.15550368535656,199.1917047710211,city3,dellma_input
21,141.83258409098087,214.05086969920302,city3,dellma_input
22,156.8910705385249,232.02405326372966,city3,dellma_input
23,170.31714121552278,254.03479064769698,city3,dellma_input
24,180.54628317184438,268.22122481508006,city3,dellma_input
25,190.441007222619,288.75112513434766,city3,dellma_input
26,201.61370926103993,317.847448496841,city3,dellma_input
27,202.60098488622305,351.3560007705283,city3,dellma_input
28,205.51702647555575,376.90594997506213,city3,dellma_input
29,227.6165548127134,402.14135810631325,city3,dellma_input
30,244.42796482536926,430.4185186547641,city3,dellma_input
