day,infected_population,recovered_population,city_id,data_role
1,48.076790462796154,3.524851782575331,city4,dellma_input
2,57.54181929965926,9.649347117556893,city4,dellma_input
3,65.98932262935752,13.989021090739499,city4,dellma_input
4,63.89638128955811,27.57206293845926,city4,dellma_input
5,74.02296133534495,39.07471594869272,city4,dellma_input
6,78.71194968731679,48.24107316862575,city4,dellma_input
7,92.21490794126609,58.18220845358557,city4,dellma_input
8,104.80868919296276,65.61625669190555,city4,dellma_input
9,100.99600073033488,81.9274002407506,city4,dellma_input
10,105.41300288837881,100.93639168289543,city4,dellma_input
11,112.7869523531488,117.41507202763567,city4,dellma_input
12,112.763349388313,134.28883182123369,city4,dellma_input
13,129.14402858441116,148.7988379996371,city4,dellma_input
14,125.01891505642251,169.38678658833734,city4,dellma_input
15,134.7109183160674,179.14823879929133,city4,dellma_input
16,147.91021728243408,194.12118287335443,city4,dellma_input
17,156.97328398179792,216.56011576777988,city4,dellma_input
18,161.5007105726363,246.44843872698738,city4,dellma_input
19,176.93827182153677,266.4958188052166,city4,dellma_input
20,188.8825683277412,297.82369027583735,city4,dellma_input
21,203.55184077959134,323.23696117320907,city4,dellma_input
22,220.96870412957998,347.15144313936077,city4,dellma_input
23,235.1915800325406,374.01170951654194,city4,dellma_input
24,253.9252318771156,399.98265864327067,city4,dellma_input
25,257.9126848753521,437.6305586669734,city4,dellma_input
26,282.647639198856,473.322361176325,city4,dellma_input
27,298.33173881821926,504.5928551780215,city4,dellma_input
28,335.18209472242864,539.5930440963364,city4,dellma_input
29,339.0619677850411,603.3318023845882,city4,dellma_input
30,363.99580223093244,639.2749251223603,city4,dellma_input
