tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,stabf,cluster_id
0.716414776295121,7.66959964406565,4.48664083058949,2.34056298396795,3.96379106326633,-1.02747330413905,-1.9389441526466,-0.997373606480681,0.446208906537321,0.976744082924302,0.929380522872661,0.36271777426931,0.028870543444887,unstable,0
3.13411155161342,7.60877161603408,4.94375930178099,9.85757326996638,3.52581081652096,-1.12553095451115,-1.84597485447561,-0.554305007534195,0.797109525792467,0.455449947148291,0.656946658473716,0.820923486481631,0.0498603734837059,unstable,0
4.1428304011016,2.43908920766944,1.29045594015738,9.45644318889404,3.93479591772548,-1.46929869766647,-1.766941258873,-0.698555961186008,0.800756745514446,0.840807129209329,0.917833435936101,0.793981811714133,-0.0069658281486113,stable,0
3.69909557555313,7.88069031229273,8.29124421474418,2.37123788615132,3.37418024730943,-0.590451860592165,-1.57917098011974,-1.20455740659753,0.275612627578159,0.0821056082573009,0.662142574093627,0.0616653437584313,-0.0140024979430028,stable,0
3.86652730863851,2.68584764647898,8.28928974899072,4.76698601133006,3.96142920728205,-0.763482680318458,-1.96518518817888,-1.23276133878471,0.78165341809014,0.832337007060605,0.862932944952751,0.238282381648618,0.040704927797328,unstable,0
4.9852500460704,5.31630680036639,2.62322983923801,6.90792560964871,3.54005878442901,-0.542270283731166,-1.849743002933,-1.14804549776484,0.955231715889807,0.161374435277629,0.318092070723203,0.953996746130716,0.0602670017637434,unstable,0
2.37929870716529,1.5419260918559,7.17214590731378,1.82813390068697,3.69993175799375,-0.863773026641912,-1.57640921963144,-1.2597495117204,0.879388012801753,0.971654500432187,0.71559874958763,0.961135880513964,-0.0175949106723175,stable,0
1.55702846046584,8.97572500860893,9.89806791513863,7.3034892620031,4.10377349270998,-0.671335205725476,-1.84732480395215,-1.58511348303235,0.890360085469101,0.0616308958481171,0.684872433584912,0.488866907409377,-0.002633545319278,stable,0
1.04768726368983,7.95768026070142,9.28693887580779,6.70660721806127,4.27535034659752,-1.08278990540222,-1.8391804216192,-1.3533800195761,0.417331501177105,0.811116288209158,0.834101695623937,0.758616637604252,0.0623285733721631,unstable,0
4.91395487589021,8.07751548527343,5.16108893737821,6.17408108977104,3.64199400149903,-1.06198091469134,-1.73021331229496,-0.84979977451273,0.353255606409636,0.31332980796637,0.534617030677572,0.364861544982146,0.0225644574280597,unstable,0
1.53067601022386,1.7013970719039,1.28130901707505,9.89695426696708,2.93153602347239,-0.54981155609847,-1.59523761077183,-0.786486856602086,0.742527862820048,0.123009340749433,0.770045182277755,0.849518873375937,-0.0451637101273005,stable,0
4.89307700596787,2.64106904529945,5.86670213271737,6.66635334482034,3.15749330343538,-1.06540972720023,-1.52831945200345,-0.563764124231704,0.442707998150514,0.463236291703755,0.0744111161704513,0.0825826096576022,-0.0389054960204442,stable,0
6.56403736090198,7.91450545041171,8.44108380221822,4.62848671606771,4.18106668719674,-0.671049709097657,-1.92795629312037,-1.58206068497871,0.66010163375826,0.38195801145895,0.795972538633309,0.932077894749767,0.0789804348213609,unstable,0
2.3831038731425,7.63521996236433,3.94188492119182,3.45833956149673,4.16924322891418,-0.660972676224331,-1.91474001863759,-1.59353053405226,0.515184987793101,0.342665553153532,0.399609940860277,0.506888348598594,-0.016214054402582,stable,0
4.0456439643699,2.39266354979711,1.20519140449029,5.7783213612224,3.7773220740756,-1.11595213656198,-1.68441935683722,-0.976950580676401,0.331046124656072,0.292930724700887,0.336296342877189,0.939050105537453,0.0017466725788194,unstable,0
7.96148447231264,3.881030380225,7.35965987398233,7.01682519234143,3.67534133481797,-0.501580528471712,-1.87643154742718,-1.29732925891908,0.311359870318816,0.366317321358562,0.948552305799573,0.887182387672545,0.0740402383520608,unstable,0
2.9668180065389,8.99869329425638,4.64532548594474,3.66491820342065,3.7621023008104,-0.839486680052825,-1.52523454479391,-1.39738107596366,0.316938851522799,0.753391748834417,0.683333518033415,0.665816545411791,0.0364556647483052,unstable,0
4.00657065715556,1.20298397213975,9.73135125298052,4.05951128654755,3.93219184704755,-1.08617672897769,-1.67134263674907,-1.17467248132079,0.730522275893883,0.208684627487671,0.357541659322701,0.732649633658592,-0.0023023419467908,stable,0
0.860551367101737,2.25738238846345,3.22360274188595,1.24156775523165,3.63101343017266,-0.874903705370217,-1.88191645299442,-0.874193271808024,0.125027263712662,0.284773036945421,0.584270410772082,0.663446557136399,-0.0469438594421973,stable,0
1.95656587792605,4.90168393193394,4.36096986218081,5.03922251159887,3.40279385287446,-1.30707488161389,-1.52142551107345,-0.574293460187118,0.429168943076904,0.483974506851401,0.569699274130259,0.419302729347597,0.0174988749148931,unstable,0
4.46975208715547,2.99060888706107,4.93998410247099,4.20636046774583,3.98819994052882,-0.922080279628292,-1.49509917752715,-1.57102048337338,0.360947438860437,0.33207442007112,0.117267913579479,0.165047474203175,-0.0372970763494504,stable,0
7.29872601138913,2.02199974271446,2.35023458194557,2.51655359051173,3.45234932697995,-0.584133322949673,-1.45618292918628,-1.412033074844,0.495319955225098,0.0859144529357948,0.150433385860819,0.633045938528141,-0.0233872413246797,stable,0
2.48046835735051,2.92899185041524,1.47761849412828,1.08998683394965,3.59565378141249,-0.81021457079167,-1.810607094249,-0.974832116371824,0.902510401352316,0.0749753031053406,0.159084166353621,0.621431501458136,-0.0161086239188354,stable,0
1.46551997004988,6.81838089336611,5.82489497025185,4.3194577312184,3.24768211760052,-0.717692514948267,-1.29729769050927,-1.23269191214298,0.173954759753727,0.850418426762742,0.736383816160869,0.344681382850782,0.0466415172612313,unstable,0
3.3671085109728,0.638995245066949,9.24604524643891,8.9018555819947,3.44585123293331,-1.0827150175204,-1.18928188775808,-1.17385432765483,0.230214114270587,0.84025996200245,0.757247743871739,0.81635407531451,0.0136500613379415,unstable,0
2.53922914269504,8.61425620817608,5.48878601216378,1.45437655121856,3.66851748238639,-0.740726874785544,-1.78936712777786,-1.13842347982299,0.94659364216855,0.859004885671727,0.690291030707741,0.93236821407369,0.0156747320658968,unstable,0
0.540849648325017,2.55571347688615,3.68271225867807,1.66890868032967,3.35120758076026,-0.97045171174258,-1.43358519381725,-0.947170675200433,0.598608523687939,0.12485208534479,0.367415334542155,0.136952561160454,-0.0482192411446551,stable,0
4.35068330937285,1.1236663514281,5.7581268830981,2.14752103226406,4.04666998910618,-1.15117793488031,-1.90609439565795,-0.989397658567922,0.896502819800983,0.974915833175395,0.963734810633132,0.728360863992124,0.0516049735854361,unstable,0
2.17819077055582,9.84626992844509,6.55335236943733,7.85313093025332,3.42529487827274,-0.878949794192903,-1.69193552436779,-0.854409559712047,0.829341492335895,0.306915073208592,0.848081684377976,0.256258075698239,0.0192661070814554,unstable,0
2.461683450362,5.73994457452717,3.96815523918392,4.56521461885112,3.70940823824635,-1.18659239162211,-1.62021325392515,-0.90260259269909,0.185973092643317,0.379463308829829,0.74167566810665,0.789974476838177,0.0413991796159323,unstable,0
7.27938903581317,5.3419258302029,1.0463103008713,9.84393829636577,3.81331873573976,-1.0256133383628,-1.94752535384879,-0.840180043528171,0.130569987206496,0.0722734430089057,0.584029905740211,0.32166318636307,-0.0567583954412215,stable,0
3.252947686384,1.60704989608295,0.747633473928506,3.3565349365284,3.37456735498536,-0.596313882045378,-1.7575069539139,-1.02074651902608,0.999294984164265,0.722768239733991,0.824834817536038,0.520869703240386,0.0176544775395207,unstable,0
1.60249861151628,2.62289371668184,3.5528675299391,4.16822662436821,3.93622568305299,-1.06154746297307,-1.39020125955506,-1.48447696052486,0.649870834925381,0.828194729961181,0.679570887547315,0.330565127884203,0.0240773196787892,unstable,0
2.59870735899294,0.704952906674333,3.57006641560525,9.14683058098316,3.75600289076068,-1.3358624526074,-1.7885029853843,-0.631637452768977,0.869413484224363,0.572153925786029,0.780673920185505,0.786430446998059,-0.0203098341077404,stable,0
2.05258798221431,5.72941643213051,3.52664361500189,6.42334178155364,4.35089858844714,-1.12549696082197,-1.93694704985819,-1.28845457776698,0.529179752163904,0.375609136550174,0.333306359782559,0.921935916857255,0.0302279366075099,unstable,0
9.01929309211074,8.62742612879857,5.08374186026879,2.04289813867026,3.16114470384879,-0.520002397220454,-1.79962023632961,-0.841522070298728,0.147038670613165,0.724111797955127,0.068942801705501,0.397242953902018,-0.0075572985519385,stable,0
3.68621964506834,3.52845586904227,2.44456388807427,6.46930855660282,3.68564758181231,-1.00161511792288,-1.45299344719667,-1.23103901669276,0.61016707717996,0.257228575376889,0.0730762750194978,0.40556108753704,-0.0240615072960775,stable,0
1.9204091220376,6.34597863004843,2.38295008495159,0.824511730032065,3.88249263019598,-0.79460838671393,-1.73894462844161,-1.34893961504044,0.237020445284188,0.501001103480024,0.245644544317992,0.328660633392238,-0.0377242050973642,stable,0
1.30325686746932,6.56595212070806,5.34951723796676,4.32114627504518,3.71229182851742,-1.07068316157873,-1.27629992455905,-1.36530874237964,0.676822905384238,0.745973990334694,0.815653411095911,0.435672967244762,0.0440437833229252,unstable,0
1.60994929349959,3.53146634987488,1.34925106357199,7.70930467704035,3.6473283722544,-1.15892023422426,-1.58082377703332,-0.90758436099682,0.233925619628885,0.167469716417838,0.887396347251418,0.97355343008987,-0.020283057364945,stable,0
