tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,stabf,cluster_id
2.95906002455997,3.07988520422811,8.38102539191882,9.78075443222607,3.76308477206316,-0.782603630987543,-1.25739482958732,-1.7230863114883,0.650456460887227,0.859578105752345,0.887444920638513,0.958033987602737,0.0553474891727752,unstable,4
6.95351155782518,1.37912500228657,5.71940003020014,7.87030742603241,3.22449515790325,-0.748997751247627,-1.1865169283662,-1.28898047828942,0.371384852592056,0.633203555433068,0.732740894287254,0.380544478575059,0.0166342974538163,unstable,4
5.97318647796828,6.04311848916973,5.9960449836661,1.07693958243215,3.82821811448162,-0.989549142506556,-1.07902571955567,-1.75964325241939,0.350474935760746,0.128154394470496,0.548860907231716,0.503974237784797,-0.0230131339403443,stable,4
4.78071330094865,8.45334255746003,2.75518794596618,4.24978929144039,4.11210459945627,-1.15415757612057,-1.15840304162763,-1.79954398170807,0.0633621937780536,0.987507304944471,0.791912254627119,0.292634388226655,0.0212336270954038,unstable,4
9.93605035330734,4.40654158307195,6.82548256598869,4.8551365943656,4.14953397785072,-0.962996982034028,-1.49164510923186,-1.69489188658483,0.955617589180665,0.787557445555592,0.667851721721907,0.637185671909518,0.0761082548827678,unstable,4
8.23421911818654,8.83525617171532,1.59934544876611,7.62040103067845,3.98096002530882,-1.65465562641161,-0.600065552451671,-1.72623884644554,0.812149886893758,0.143850509502519,0.980108942415168,0.654095210241171,0.0253997260673886,unstable,4
8.39404503514825,5.74869233101569,1.97252848811996,5.56856696210402,3.36909554388584,-0.66404452963256,-1.34931857017755,-1.35573244407573,0.782084076093746,0.367548833137683,0.218638741859193,0.133181990004274,0.0124998181953094,unstable,4
6.58774307635393,8.55277522544775,6.71696073709148,7.91740903888713,3.88869663060639,-1.41624379248756,-0.752603758202831,-1.719849079916,0.543917338180749,0.58477645014912,0.970892779190125,0.727172229408394,0.0890725718740916,unstable,4
9.28575403724697,1.05225476913985,3.34455486119043,8.79104078446898,3.42464409204744,-0.989738354814646,-0.693916183530761,-1.74098955370203,0.890949250363854,0.179388964941195,0.704158376806418,0.706239051096461,0.0416851645426719,unstable,4
6.74521435313124,3.12712312110038,3.92716530235617,7.7579885065924,3.4084593810428,-0.846231223281589,-0.688376810929726,-1.87385134683148,0.757866706937889,0.832285770962534,0.379493541632433,0.242668907494299,0.0354861064637626,unstable,4
3.9898504245833,9.54598877757237,1.2191374458245,7.3544582501001,3.96510089760722,-0.58725894994745,-1.54570456996384,-1.83213737769593,0.442927870360343,0.612155473810246,0.304396707586088,0.199837425156209,-0.0091852265271332,stable,4
4.55761700754621,4.31132651185223,5.61384363144016,9.25961692720992,3.85207019844542,-1.0632671583054,-0.950833402657846,-1.83796963748217,0.975159283731857,0.957579040152995,0.386146325345598,0.515684664548405,0.0721567593176422,unstable,4
4.02051982507196,0.970733454765333,3.61171758831452,3.07736816482621,3.49562710309307,-0.819445523791725,-0.965343588558235,-1.71083799074311,0.566963433139125,0.73808710172383,0.919892494538585,0.435357552626013,0.0270170029925942,unstable,4
8.13733995722737,6.54185555069938,0.952549605452991,7.27339484992157,3.60069679945138,-1.19845597058807,-0.674148103721393,-1.72809272514192,0.45914262504642,0.92564992796286,0.0687466751778836,0.352389393507921,0.0421553199785747,unstable,4
2.85567680558354,9.9726607859262,4.77724827853619,7.90243973991915,3.99686774083732,-1.17547510722216,-1.2761138826998,-1.54527875091536,0.841682028667813,0.630221773673979,0.22085685758122,0.825760025859963,0.0400340600427072,unstable,4
9.65279127366859,8.38975485346774,5.12299716575353,0.889502498576313,3.28214904209759,-0.586541743780987,-1.42411633649979,-1.27149096181681,0.866631301439625,0.660594780501395,0.945602308237813,0.988647555358459,0.0348603889106645,unstable,4
9.80031816256616,3.37201924142352,5.05658223732158,6.08954586235986,4.08755294039729,-0.749788068774261,-1.50244434315665,-1.83532052846638,0.280766778887248,0.351242119335179,0.450951085453555,0.809877268810547,0.0307947425175272,unstable,4
7.34436789386126,8.52559063908636,6.8035209815106,2.91551093747425,3.02821164538512,-1.01834074565272,-0.754596535672725,-1.25527436405967,0.763529284958552,0.91000220763637,0.975813838249613,0.146970734308735,0.0841625669308457,unstable,4
0.867087833116122,2.80053402861336,9.07275242759945,5.53638845811707,4.22868871041747,-1.23513606876137,-1.03781194834062,-1.95574069331548,0.752231120026072,0.623179662534828,0.608407919176042,0.363984723192651,-0.0200850573678023,stable,4
8.14787763615608,6.15977531931127,7.17948453720619,2.33209282739094,3.20027273827073,-0.529385801511514,-1.1497866646887,-1.52110027207052,0.230438309598862,0.413463229865706,0.518902292236981,0.643877372985514,0.0108890280482732,unstable,4
3.85394261847435,4.43375120480764,2.11683043261039,2.97658702337969,3.54180497504262,-0.965987454451434,-0.953001501379348,-1.62281601921184,0.881635001371985,0.303905065953813,0.127745145431571,0.285593250162395,-0.0098844079222654,stable,4
8.75884118425865,6.6029915197388,5.5915664879464,5.42818519557024,3.87206028594707,-1.06766798912641,-0.870845365582651,-1.93354693123801,0.782897035710711,0.839878946408331,0.0500536923673214,0.135779320044041,0.0453708894096416,unstable,4
3.14003184481189,3.76203771802105,7.59470741095608,9.62853883766251,3.43138047992868,-0.552155308916117,-0.904723800892453,-1.97450137012011,0.492502489054888,0.240887866018852,0.964004905670395,0.187825158748382,0.0248351675111115,unstable,4
4.30701668929218,4.0625811274468,6.35281786851861,8.20803108505042,3.9851582661374,-0.969581636370963,-1.24427883209656,-1.77129779766988,0.685535115613977,0.593211887079063,0.441299949947676,0.652074457627382,0.0553094805158447,unstable,4
3.42788625826481,4.60300908382237,5.52625379483547,1.63685246228579,3.57976538141474,-0.950823533600254,-1.06478550329757,-1.56415634451692,0.813206317869888,0.45378169859575,0.999171157169359,0.815536371573097,0.0644616730320599,unstable,4
2.29010201664729,3.0285121910687,8.07123445293378,6.16994415418895,3.62459184011598,-1.10400271984471,-0.820951351359079,-1.69963776891219,0.785595353867617,0.770193924117427,0.234289805259104,0.225069824434083,-0.0205225551114685,stable,4
5.05088806363079,7.71676690420388,0.687845139173651,2.60521618473243,3.23589424330102,-1.0433423209458,-0.964965157632437,-1.22758676472278,0.487892300220062,0.966825507387257,0.638771527031907,0.60576990330014,0.0094344226553955,unstable,4
5.46186049719905,6.26032552355153,7.38313778527093,7.51296563062157,3.52176871597589,-0.770592757899559,-1.32091385466486,-1.43026210341147,0.755396846864178,0.264822359697585,0.46097183509261,0.921109560750265,0.0727125039361208,unstable,4
6.08315473588847,3.50454149858387,5.42843559668728,4.89477408933358,3.52819583740673,-0.519298635876738,-1.2530483069261,-1.75584889460389,0.843849921769506,0.421851042060916,0.206851141319661,0.237628888878544,0.0253575279865356,unstable,4
2.54592959013997,7.70753311927206,1.08390069691341,3.05901272632342,3.32909821492969,-0.910937656240235,-0.913195008686092,-1.50496555000336,0.109068982908172,0.922880121807422,0.824355440695579,0.407182174026818,-0.0207266050658345,stable,4
9.06533714883124,6.07116586388343,7.90777065041213,1.91866081339156,3.5393677295042,-0.97397252514686,-0.746477971568285,-1.81891723278906,0.302748467366266,0.689396661473892,0.934279761295005,0.457119263022414,0.0488107226455665,unstable,4
8.17735872326181,7.82020906210732,8.80410397204418,3.64420328207678,4.00770547914987,-1.00117361571072,-1.37058611584451,-1.63594574759464,0.876219242273007,0.083712824402604,0.052260485609906,0.517519291862029,0.0154395729953511,unstable,4
7.55042195376498,4.56068628110623,3.90598000964109,4.82415091861554,3.55515288048444,-1.08013405204031,-1.13616592794487,-1.33885290049926,0.42972270784339,0.353745243280421,0.398783596638663,0.213334043331305,-0.0025222335425479,stable,4
7.93597584958184,9.19742267504163,6.0059671090865,2.94885521666813,3.26426726323053,-0.920199668340024,-0.71969652880322,-1.62437106608729,0.697069638247982,0.749621589333358,0.303726816814919,0.235419022320333,0.0467293181591702,unstable,4
9.00951599071171,3.98901467039861,8.32542004903725,4.66736774461,3.24582892506615,-0.58843242051882,-1.34274386832276,-1.31465263622457,0.841291109007739,0.621900798197648,0.780313001988733,0.321305777585498,0.0631594441589952,unstable,4
2.46618657792131,1.26584369942043,5.11556198497433,2.45814108257113,3.57300884832493,-0.847258451542573,-0.772326377747429,-1.95342401903493,0.794386947490769,0.582623963039556,0.606744841139904,0.948479088106457,0.0292436594384643,unstable,4
4.67304024934626,9.99829123648624,7.69974398005054,6.20622452572336,3.62503141263261,-1.0430923114068,-0.699221854533546,-1.88271724669226,0.359554622888184,0.500214158658318,0.098915061210274,0.977100168893045,0.0419582839507503,unstable,4
9.8678936193549,9.77126629571888,7.79451862159444,8.87536223476538,3.21899454053604,-0.635439102571492,-0.671954618584016,-1.91160081938053,0.813649719585944,0.30708500395411,0.778094130535177,0.39510743356903,0.0688342112312126,unstable,4
3.74221302720455,5.9861475087954,3.61077384824485,3.18602517459643,3.42164440043424,-1.186479421689,-0.95454795281922,-1.28061702592602,0.871817208536138,0.422664971450508,0.0861394348438259,0.59011167710711,0.0227578768080887,unstable,4
9.7243959325998,9.08633828168542,6.56116197155963,9.88658342487016,3.81931339010998,-0.777661925279431,-1.55845067855235,-1.4832007862782,0.870524483517992,0.371177637376844,0.471892894785651,0.217871878682385,0.0534479569657307,unstable,4
3.49990951692878,6.68670184858515,8.82268935853955,2.72312134241513,2.7161889008771,-0.515335529767512,-0.647784286815615,-1.55306908429397,0.60185467325418,0.920460450744736,0.734199272368366,0.0991282888748636,0.0516076560504479,unstable,4
9.50594671233757,1.06787431836692,7.14136710416815,3.43213368476204,3.14800000744144,-0.562820084499125,-1.21629022084383,-1.36888970209848,0.719773000873864,0.693119557232172,0.169750772374325,0.590892351491626,-0.0217423607557078,stable,4
8.20654246840371,5.03920927131798,5.30470098514988,2.87502802057926,3.89901037076045,-1.29064120325164,-0.724605799627106,-1.8837633678817,0.425638109171635,0.521748755495175,0.894739770635341,0.38341506050288,0.0474636357828038,unstable,4
4.85916844538989,8.71170302922218,7.79049342286407,3.98890964015048,3.37653271550185,-1.14245994961819,-0.741380927736382,-1.49269183814728,0.227846763432396,0.514800300937899,0.978528498879635,0.555245150475744,0.0561688379781285,unstable,4
3.47470928768886,8.13480869964097,2.95397998494724,9.1202336272027,3.5653523459516,-1.1703437070062,-0.740727801309805,-1.6542808376356,0.198239971607092,0.567797338644069,0.880052982118687,0.39296607605435,0.0127853563040716,unstable,4
8.70961545539914,9.51172952111314,7.79263655654787,2.79207201012037,3.57426382422396,-1.52356405893058,-0.540758141341479,-1.5099416239519,0.3568513150195,0.104348537433746,0.956182210190205,0.765998385207763,0.0343233193408308,unstable,4
5.35940543006131,4.41181822166161,6.68933811684466,9.94332124005362,3.40765028810691,-0.8593044502637,-1.22846646423474,-1.31987937360847,0.602310842565248,0.919977485328129,0.462335930887355,0.533973432202756,0.059555889460637,unstable,4
4.21514421896221,2.68739199413948,3.66656065494199,5.80776725139666,3.35957048091752,-1.08984528347545,-0.789069419294619,-1.48065577814745,0.792238774677699,0.913486498428186,0.461387661366849,0.72185391073562,0.0729168604989974,unstable,4
5.44113955391925,8.54870804311406,9.6406512818784,5.83154527282108,3.37708997223774,-0.548255122548132,-1.17813994266405,-1.65069490702556,0.73107874386094,0.418417004895436,0.542051342261375,0.633542627417308,0.0615137721814276,unstable,4
2.9317828850754,5.90033151118163,7.04121401580668,9.8951780487557,3.07625621055522,-0.749643781111995,-0.582389022711327,-1.7442234067319,0.963936877819197,0.814690405004381,0.135487036883103,0.087357409133336,0.016301713728503,unstable,4
8.15839936856528,8.29327683053152,4.68159292639321,1.36777752344025,3.40160934829612,-1.2220463364882,-0.950436131463875,-1.22912688034404,0.11752146296665,0.823000610148349,0.537996287366664,0.121866037064794,0.0178210597497598,unstable,4
3.04725758964343,0.733106557060918,1.57485400735512,4.18840411317429,3.60259717335305,-0.718642097377486,-1.15996597944305,-1.72398909653251,0.846366168261481,0.0602559815224865,0.668834336867892,0.0705621040195844,-0.0491343402566202,stable,4
7.66458037813473,2.35775296501656,5.75530924944619,9.94078049928576,3.90043319484454,-0.651358803051547,-1.25909697635333,-1.98997741543966,0.900540536459722,0.521820222035731,0.890948297403945,0.24760681591011,0.0548702597581075,unstable,4
8.27870470874688,2.47480547924968,7.84440269362514,7.86647855493457,3.59396686940559,-0.728184059013543,-0.982134233025066,-1.88364857736698,0.677989329307843,0.823651088189179,0.200458882413553,0.0543219779394392,-0.0023796895108426,stable,4
5.96879067277859,6.63140007581309,0.929713606977963,7.58116407219747,2.95342596456081,-0.908145750639122,-0.601611756735202,-1.44366845718649,0.795994929840131,0.227435134938532,0.261540261436518,0.830746892177622,0.0427025249582178,unstable,4
2.017717312563,4.08854296503684,8.19083349146622,5.91541451905975,2.98773924626081,-0.70690298502167,-0.696274218762445,-1.58456204247669,0.203419790037791,0.178820391821028,0.735508772482706,0.383836950562388,0.0096959712020298,unstable,4
5.50505018961241,3.84291593603535,8.6472871064183,4.17002481771449,4.1795186538523,-0.718131175376743,-1.56296045313266,-1.8984270253429,0.978882098347818,0.931843781971495,0.928168802933545,0.283299096298137,0.0810023845297939,unstable,4
3.19839506776184,2.72453576979325,5.5617355336024,6.74915816989957,3.84035364908026,-1.02532563212295,-0.975753703692777,-1.83927431326453,0.705793492109885,0.0614842489971104,0.655528765205105,0.716620874306912,0.0411515533183713,unstable,4
2.40060295817946,1.04877325001392,2.0282253411225,6.55679041895288,3.55594631046635,-1.12033588360951,-0.555780373994063,-1.87983005286278,0.666720434038293,0.148319343807671,0.416112565997635,0.267458597047669,-0.0216031068475381,stable,4
1.0436862523186,8.64637917213653,2.85434957874521,3.45983461577379,3.79351569138189,-0.753578280977951,-1.18091913891506,-1.85901827148888,0.299894169308547,0.291741924706808,0.0631054921172466,0.678133975292499,-0.040939045643415,stable,4
6.4067994765263,6.87813855712282,4.91868208760839,3.18900173344377,3.98636254762849,-1.0962402121246,-0.980002914813184,-1.91011942069071,0.3607540194827,0.0944917031431769,0.554899908084081,0.601971993202231,0.0056179280103694,unstable,4
7.67019644161365,2.79683330021381,1.8348758623987,3.53997769814909,3.40507137658436,-1.29576797962218,-0.650836376124516,-1.45846702083766,0.277862340301698,0.186487023244913,0.48615766207115,0.735659158727589,-0.0438597569014261,stable,4
8.55879515562276,4.87877424990782,8.45418303848524,1.28060283501599,3.51341672369574,-1.22387792156197,-0.65332326698628,-1.63621553514749,0.268705177946686,0.753922489775926,0.346804249209801,0.997171550487778,-0.0140272288245139,stable,4
