tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,stabf,cluster_id
6.99920870915215,9.10924671643764,3.7840659093988,4.26778760341917,4.42966882280625,-1.85713917685067,-0.670396827477973,-1.90213281847761,0.261792854117035,0.0779296721686504,0.542883858522323,0.469931041283024,-0.0173849069339299,stable,2
4.68985192749584,4.00774746209312,1.47857287590383,3.73378749230253,4.04129961368168,-1.41034431234687,-1.23820427574315,-1.39275102559166,0.269708270661235,0.250364217202032,0.164941118523114,0.482439411001001,-0.0386765836142913,stable,2
1.61678683711417,2.93922810703424,0.819791186154762,4.19180384910867,3.7522819142677,-1.48488454526459,-1.28058145097331,-0.986815918029798,0.899698249387734,0.866545796305834,0.303920577803025,0.0776101261113305,-0.0486167008032998,stable,2
0.727076790719363,6.42555418628185,6.26909394931071,0.786910858371004,2.9131788668783,-1.18786613128845,-0.687734538989735,-1.03757819660011,0.471442103223066,0.0613288483820634,0.221905026793187,0.647616792817241,-0.0463741659831272,stable,2
1.80781872293327,7.02035577512137,6.67692890277124,5.16964822716473,3.6722876429137,-1.18847058920268,-0.819163766617642,-1.66465328709338,0.127657732817716,0.160127434033125,0.171724010033894,0.838403503614675,-0.0086384123283089,stable,2
1.49218872607205,9.79709296741197,2.55281063054377,7.19469647937642,3.84899325423071,-1.8514937934918,-1.41403610700899,-0.583463353729923,0.799481515463581,0.654333089808831,0.32163781636517,0.268789669713002,-0.0270085576062858,stable,2
4.86190329969986,6.14534512134815,8.81162194488258,9.24212875448136,3.00518202622547,-1.58959435001619,-0.814255047075893,-0.601332629133388,0.223498148677044,0.14803372452912,0.687915928889991,0.903221919938528,0.0528775753010932,unstable,2
4.04407080759471,8.73796761025575,0.896589230799873,8.4620145750171,3.54305483904225,-1.65227421511498,-0.583774460008601,-1.30700616391867,0.777571676258638,0.452660468495566,0.53756751143973,0.755847944095472,0.0219242217870562,unstable,2
0.50401426172707,1.14209406597184,6.65142652915706,4.52722749641616,4.32815601000258,-1.74832297856129,-1.82355757055389,-0.756275460887398,0.129387731373367,0.225295477190729,0.312797029970689,0.658453830919069,-0.0188099067708789,stable,2
4.72979765981223,8.43474066862767,2.20728055471667,9.00113592863475,4.20886467905513,-1.89461633145834,-0.984437481844262,-1.32981086575253,0.529685304742925,0.396811506515681,0.5808408918186,0.97908578764832,0.0413554488546848,unstable,2
2.91804953946372,1.49278870775764,8.63437614631279,3.28980577215442,3.92882230759231,-1.58076853335913,-0.735708919376391,-1.61234485485679,0.315825601499547,0.817872451784109,0.762099199028712,0.278032880929962,-0.028759808160054,stable,2
4.77900506510407,6.96474261608614,5.5673134308132,5.55193787832241,2.98653539631521,-1.40493121960037,-0.573671433478384,-1.00793274323646,0.380299484792562,0.187899833853611,0.457856900065247,0.376601651037559,0.0107949107472528,unstable,2
6.87164954769061,8.82891108424875,0.813569397359772,2.22966583067146,3.83904038481463,-1.79678793861759,-0.808431924290606,-1.23382052190643,0.976099430208299,0.548752397274199,0.313012594309434,0.102243005441771,0.0232700379583279,unstable,2
3.33338015810951,6.11651311009327,9.38111268302653,9.23954529765637,3.13474111829214,-1.37275837108656,-0.895739600398624,-0.866243146806955,0.225010143388446,0.0785711289227835,0.486136618560539,0.260963602125446,-0.0067033803435513,stable,2
